msme_id,business_name,sector,employees,years_in_business,ntc_flag,gst_filing_delay_days,gst_compliance_pct,upi_txn_consistency,upi_monthly_volume,inflow_outflow_ratio,bank_balance_avg,bounce_count_6m,epfo_regularity_pct,loan_emi_outflow_ratio,pillar_gst_score,pillar_upi_score,pillar_banking_score,pillar_epfo_score,pillar_stability_score,financial_health_score,risk_band,archetype
MSME00679,Ratta-Thaman,Auto Services,15,14.4,0,28.3,55.8,0.439,59208.0,0.89,22231.0,4,38.6,0.279,53.1,36.7,5.2,38.6,64.8,36.3,High-Risk,high_risk
MSME00680,Vasa-Contractor,Textiles,11,14.0,0,29.4,37.6,0.492,162572.0,0.89,19975.0,3,51.4,0.522,41.4,50.7,9.5,51.4,56.3,38.2,High-Risk,high_risk
MSME00681,Lad-Suresh,Agri-processing,21,12.7,1,25.9,60.7,0.702,70493.0,0.83,15613.0,5,47.1,0.395,57.7,56.2,0.0,47.1,56.3,42.4,High-Risk,high_risk
MSME00682,Halder PLC,Retail Trade,5,7.8,0,3.5,98.5,0.855,324059.0,1.15,145684.0,0,97.3,0.201,96.6,89.9,71.5,97.3,47.4,79.7,Healthy,healthy
MSME00683,Barad LLC,Auto Services,2,9.3,0,2.1,93.5,0.899,362871.0,1.1,287567.0,1,87.8,0.178,94.6,92.9,77.0,87.8,52.5,83.6,Healthy,healthy
MSME00684,"Nath, Oak and Keer",Manufacturing,8,3.3,0,4.9,70.9,0.845,300009.0,1.26,86199.0,2,71.6,0.321,79.1,89.1,43.9,71.6,30.3,68.4,Moderate,moderate
MSME00685,Sahota-Nadig,Textiles,12,3.1,0,22.9,53.8,0.285,118512.0,0.79,11022.0,5,63.7,0.651,55.7,31.8,0.0,63.7,19.8,30.6,High-Risk,high_risk
MSME00686,Raja-Solanki,Auto Services,10,6.6,0,9.2,84.6,0.798,257203.0,1.06,89720.0,2,77.5,0.4,84.1,81.6,41.0,77.5,37.8,65.0,Moderate,moderate
MSME00687,"Bhandari, Sami and Sangha",IT/Services,2,7.5,0,11.0,77.6,0.658,195855.0,1.02,66009.0,1,66.6,0.202,78.7,65.6,37.4,66.6,46.4,59.4,Moderate,moderate
MSME00688,Kuruvilla-Subramaniam,Auto Services,1,10.7,0,0.0,94.8,0.89,548333.0,1.52,259500.0,0,90.1,0.237,96.9,92.3,90.4,90.1,55.0,79.6,Healthy,healthy
MSME00689,Sha Inc,IT/Services,3,7.2,0,23.1,54.3,0.439,130185.0,0.78,23872.0,8,62.5,0.444,56.0,43.7,0.0,62.5,38.3,37.1,High-Risk,high_risk
MSME00690,Grewal-Patla,Agri-processing,13,13.2,0,3.1,93.7,0.909,388758.0,1.21,225489.0,0,92.5,0.084,94.0,93.6,84.3,92.5,67.1,93.9,Healthy,healthy
MSME00691,Bava Inc,Food & Beverage,6,10.8,1,0.0,99.7,0.993,487042.0,1.02,149149.0,0,92.4,0.115,99.8,99.5,70.1,92.4,58.9,84.8,Healthy,healthy
MSME00692,Rau-Yadav,Food & Beverage,5,1.7,1,12.8,75.2,0.668,391168.0,1.04,68977.0,2,77.3,0.299,75.9,76.7,33.7,77.3,26.1,60.8,Moderate,moderate
MSME00693,"Menon, More and Aurora",Retail Trade,2,9.1,0,13.7,85.4,0.664,119761.0,1.08,26438.0,2,73.6,0.31,81.4,58.4,20.4,73.6,48.0,53.2,Moderate,moderate
MSME00694,Brar-Kala,Auto Services,4,1.9,1,5.1,95.8,0.97,513654.0,1.32,165357.0,1,96.0,0.173,93.8,97.9,76.4,96.0,30.5,82.1,Healthy,healthy
MSME00695,Prashad and Sons,Construction Materials,7,3.8,1,3.8,94.7,0.962,381212.0,1.24,260688.0,1,91.7,0.183,94.0,97.4,79.9,91.7,35.9,91.0,Healthy,healthy
MSME00696,Char-Dhillon,Construction Materials,17,13.5,0,8.8,84.6,0.819,388312.0,0.99,48445.0,1,81.3,0.377,84.4,87.3,31.0,81.3,59.2,71.1,Healthy,moderate
MSME00697,"Patla, Contractor and Raghavan",Manufacturing,22,1.1,1,2.7,93.0,0.888,182612.0,0.97,238936.0,0,94.0,0.222,93.9,80.5,79.4,94.0,26.6,81.1,Healthy,healthy
MSME00698,"Raja, Vala and Sen",Construction Materials,4,6.9,0,3.5,74.1,0.751,224774.0,1.03,76597.0,2,75.3,0.256,81.9,75.0,36.1,75.3,43.0,62.4,Moderate,moderate
MSME00699,"Kothari, Iyer and Dar",Food & Beverage,15,13.4,0,3.7,95.4,0.988,448597.0,1.17,239926.0,0,98.7,0.151,94.6,99.2,83.3,98.7,65.7,95.6,Healthy,healthy
MSME00700,Ram-Shukla,Auto Services,2,4.4,0,7.7,77.1,0.651,301611.0,1.1,67904.0,7,68.6,0.357,80.7,75.5,9.6,68.6,32.5,57.8,Moderate,moderate
MSME00701,Borah-Wagle,Textiles,1,8.5,1,8.9,84.2,0.584,310306.0,0.94,89468.0,1,79.6,0.288,84.1,70.9,43.7,79.6,46.9,67.1,Moderate,moderate
MSME00702,"Sani, Ganesan and Prashad",Textiles,6,11.9,0,1.0,99.7,0.927,715379.0,0.95,207767.0,0,99.0,0.258,99.1,94.9,79.0,99.0,58.0,93.0,Healthy,healthy
MSME00703,Shere-Sur,Retail Trade,12,4.7,0,6.1,92.6,0.928,247101.0,1.24,52653.0,0,93.6,0.242,91.2,89.7,42.3,93.6,36.8,69.1,Moderate,healthy
MSME00704,Sama PLC,Retail Trade,16,10.0,0,0.2,93.7,0.792,485681.0,1.21,113423.0,1,87.3,0.209,96.1,85.5,57.0,87.3,53.7,78.3,Healthy,healthy
MSME00705,Luthra Ltd,Agri-processing,26,13.0,0,2.1,100.0,0.81,387170.0,1.27,201814.0,1,98.1,0.216,98.5,86.7,80.4,98.1,62.5,90.8,Healthy,healthy
MSME00706,Tara-Purohit,Agri-processing,9,14.6,1,2.9,49.2,0.484,48640.0,0.83,12126.0,5,46.5,0.572,67.5,38.8,0.0,46.5,56.6,38.1,High-Risk,high_risk
MSME00707,"Kulkarni, Natt and Buch",Auto Services,8,11.4,0,2.3,95.7,0.89,539480.0,1.29,159251.0,0,95.5,0.23,95.8,92.3,78.9,95.5,57.3,85.8,Healthy,healthy
MSME00708,"Thakkar, Boase and Mody",Textiles,4,11.9,0,19.9,55.5,0.218,82158.0,0.6,3500.0,5,39.8,0.601,59.0,23.5,0.0,39.8,47.7,27.2,High-Risk,high_risk
MSME00709,Mital Group,Auto Services,10,13.8,0,1.6,90.7,0.874,589476.0,1.55,196937.0,0,95.0,0.117,93.3,91.1,91.0,95.0,67.9,85.0,Healthy,healthy
MSME00710,Kapur-Bansal,IT/Services,23,10.1,1,8.0,78.7,0.823,208791.0,0.91,65151.0,4,75.4,0.376,81.5,78.5,19.9,75.4,49.0,59.9,Moderate,moderate
MSME00711,"Venkataraman, Nadkarni and Bera",IT/Services,12,2.9,1,21.5,51.5,0.42,58123.0,0.89,8114.0,5,52.4,0.683,55.4,35.2,0.0,52.4,18.2,35.8,High-Risk,high_risk
MSME00712,Narula-Bakshi,Textiles,15,14.8,0,7.6,76.7,0.792,150842.0,1.1,85310.0,3,78.8,0.393,80.6,70.5,35.4,78.8,62.6,65.7,Moderate,moderate
MSME00713,Khurana LLC,Auto Services,21,14.7,1,7.8,81.9,0.858,295694.0,1.03,36536.0,1,64.5,0.407,83.5,89.6,27.8,64.5,61.9,67.8,Moderate,moderate
MSME00714,Karan-Bahri,Agri-processing,2,9.2,1,6.5,68.6,0.798,345559.0,1.24,75610.0,3,77.2,0.393,76.5,85.8,34.9,77.2,45.8,66.0,Moderate,moderate
MSME00715,Dass-Garg,Agri-processing,15,2.2,1,3.5,95.1,0.901,385207.0,0.83,133320.0,0,83.8,0.167,94.6,93.1,61.0,83.8,31.6,76.5,Healthy,healthy
MSME00716,"Mishra, Varghese and Shetty",Textiles,4,6.2,0,17.7,56.7,0.419,156358.0,0.86,30943.0,2,39.9,0.606,61.3,44.9,17.5,39.9,30.4,43.6,High-Risk,high_risk
MSME00717,Vala LLC,Food & Beverage,3,14.4,1,30.7,48.6,0.538,144434.0,0.71,6131.0,4,26.3,0.397,47.0,52.1,0.0,26.3,61.3,31.7,High-Risk,high_risk
MSME00718,"Reddy, Gupta and Majumdar",Textiles,18,4.4,1,17.3,50.8,0.257,109314.0,0.68,19220.0,5,28.8,0.46,58.0,28.9,0.0,28.8,29.4,31.0,High-Risk,high_risk
MSME00719,"Raman, Soni and Lanka",Manufacturing,31,8.6,1,2.2,97.5,0.873,322994.0,1.27,265195.0,0,93.4,0.134,96.9,91.1,85.3,93.4,51.8,91.2,Healthy,healthy
MSME00720,Bail PLC,Manufacturing,1,2.1,1,3.1,64.3,0.644,231032.0,1.07,27653.0,2,94.4,0.349,76.3,68.2,20.5,94.4,25.8,60.9,Moderate,moderate
MSME00721,"Palla, Ranganathan and Chakraborty",IT/Services,7,6.3,0,45.7,56.3,0.464,177150.0,0.88,1000.0,12,56.7,0.532,40.8,50.2,0.0,56.7,32.9,34.7,High-Risk,high_risk
MSME00722,"Sastry, Sampath and Khare",Food & Beverage,13,7.1,0,4.9,99.3,0.931,382710.0,1.12,144527.0,0,87.0,0.204,96.0,95.2,70.5,87.0,45.2,84.5,Healthy,healthy
MSME00723,Kala Group,Agri-processing,13,1.9,1,1.4,97.6,0.853,556124.0,1.45,179593.0,0,96.2,0.205,97.5,89.7,88.8,96.2,29.6,86.1,Healthy,healthy
MSME00724,Jayaraman-Chauhan,Agri-processing,1,9.6,0,13.5,61.2,0.696,337642.0,0.98,122874.0,2,65.8,0.266,67.0,78.7,50.6,65.8,50.8,60.3,Moderate,moderate
MSME00725,Bava-Muni,Agri-processing,3,10.4,0,4.8,73.9,0.666,233271.0,1.17,101601.0,2,65.6,0.367,80.9,69.9,47.3,65.6,50.2,67.6,Moderate,moderate
MSME00726,Mishra-Sule,Retail Trade,5,8.8,1,30.8,61.1,0.492,71597.0,0.7,15291.0,4,55.9,0.713,54.4,41.6,0.0,55.9,35.0,34.4,High-Risk,high_risk
MSME00727,"Luthra, Srivastava and Menon",Textiles,9,14.2,0,0.2,94.0,0.93,195273.0,1.24,132136.0,1,90.0,0.098,96.2,84.6,63.9,90.0,69.7,84.0,Healthy,healthy
MSME00728,Mangal-Venkatesh,Textiles,7,2.8,1,29.0,58.1,0.53,5000.0,0.89,1000.0,5,49.4,0.757,54.0,37.6,0.0,49.4,15.7,33.1,High-Risk,high_risk
MSME00729,"Oommen, Kurian and Prabhakar",Auto Services,7,4.1,0,0.5,93.6,1.0,606870.0,1.22,226742.0,1,89.8,0.249,95.8,100.0,79.3,89.8,34.8,83.4,Healthy,healthy
MSME00730,Khatri Ltd,Agri-processing,3,5.5,1,0.0,89.6,0.937,188184.0,1.31,149970.0,0,100.0,0.214,93.8,84.4,76.2,100.0,40.1,78.0,Healthy,healthy
MSME00731,Jain PLC,Textiles,17,6.3,0,0.0,97.0,0.968,451008.0,1.39,207744.0,0,95.2,0.203,98.2,97.8,87.8,95.2,42.8,86.9,Healthy,healthy
MSME00732,"Padmanabhan, Dass and Chokshi",Textiles,15,8.4,1,30.6,60.7,0.383,22439.0,0.81,36813.0,9,31.2,0.649,54.4,29.0,0.0,31.2,35.7,34.2,High-Risk,high_risk
MSME00733,"Oak, De and Kapur",Auto Services,6,6.9,0,2.4,79.9,0.743,229469.0,1.11,111446.0,2,78.5,0.406,86.2,74.9,49.4,78.5,38.5,69.1,Moderate,moderate
MSME00734,Goswami-Bhagat,Agri-processing,10,1.7,1,7.8,79.2,0.691,282882.0,1.03,134739.0,3,76.5,0.379,81.9,76.7,50.5,76.5,23.7,64.7,Moderate,moderate
MSME00735,Chad-Misra,Agri-processing,15,13.2,0,4.2,92.7,0.874,477936.0,1.56,156014.0,0,100.0,0.142,92.6,91.2,83.2,100.0,65.3,86.3,Healthy,healthy
MSME00736,"Kade, Bansal and Sane",Food & Beverage,6,11.3,1,12.8,59.4,0.441,82951.0,0.8,15172.0,3,56.3,0.39,66.4,39.2,6.0,56.3,52.2,39.8,High-Risk,high_risk
MSME00737,Sandhu-Mukhopadhyay,Agri-processing,6,3.0,0,4.1,96.6,0.947,442861.0,1.29,93987.0,0,100.0,0.1,95.0,96.3,57.1,100.0,36.0,75.8,Healthy,healthy
MSME00738,"Oak, Chana and Madan",IT/Services,15,6.3,0,6.6,51.1,0.709,118304.0,0.85,12527.0,1,64.2,0.571,66.0,61.5,16.1,64.2,31.8,53.9,Moderate,high_risk
MSME00739,Zacharia-Bajwa,IT/Services,1,1.5,1,0.0,69.4,0.745,204190.0,1.18,62856.0,0,67.4,0.277,81.7,72.6,44.5,67.4,26.2,59.6,Moderate,moderate
MSME00740,"Nagi, Andra and Chaudhary",Manufacturing,5,3.3,1,1.0,100.0,0.876,586031.0,1.19,195671.0,0,90.2,0.134,99.3,91.3,83.9,90.2,35.9,87.4,Healthy,healthy
MSME00741,Nayak-Babu,Textiles,12,13.9,1,4.8,82.4,0.666,201695.0,1.25,103626.0,2,59.5,0.204,86.0,66.8,49.6,59.5,65.6,67.5,Moderate,moderate
MSME00742,Memon-Bedi,Auto Services,6,8.2,0,0.0,95.8,0.921,253020.0,1.17,208729.0,0,90.7,0.233,97.5,89.8,83.3,90.7,47.6,86.1,Healthy,healthy
MSME00743,Puri LLC,Agri-processing,6,11.6,0,4.1,79.3,0.734,57623.0,0.94,49524.0,0,78.6,0.274,84.6,57.1,35.4,78.6,56.6,62.6,Moderate,moderate
MSME00744,"Jha, Mittal and Banerjee",Food & Beverage,1,4.1,0,9.8,69.5,0.749,421327.0,0.89,61465.0,1,80.1,0.378,74.7,82.4,33.3,80.1,31.0,62.9,Moderate,moderate
MSME00745,"Khalsa, Viswanathan and Tella",Food & Beverage,12,4.6,0,0.7,93.2,0.863,329786.0,1.32,242826.0,0,93.9,0.204,95.4,90.4,86.3,93.9,37.7,79.1,Healthy,healthy
MSME00746,"Lanka, Kota and Basu",Food & Beverage,16,13.8,0,21.2,42.5,0.621,5000.0,0.8,17500.0,5,38.8,0.645,50.3,44.0,0.0,38.8,52.1,32.6,High-Risk,high_risk
MSME00747,Grewal Group,Agri-processing,12,8.9,0,2.8,96.3,0.832,662320.0,1.27,222173.0,0,100.0,0.179,95.8,88.2,85.3,100.0,51.3,84.8,Healthy,healthy
MSME00748,Mannan PLC,IT/Services,4,3.9,1,14.2,73.7,0.699,9754.0,1.26,37886.0,5,88.4,0.34,74.0,49.9,12.8,88.4,31.5,52.5,Moderate,moderate
MSME00749,"Chauhan, Sachdeva and Wagle",Construction Materials,8,5.5,0,28.9,49.6,0.425,115554.0,0.79,20183.0,7,17.3,0.627,49.0,41.3,0.0,17.3,27.7,22.3,High-Risk,high_risk
MSME00750,"Majumdar, Varma and Sundaram",Agri-processing,3,10.6,1,12.0,73.3,0.831,258025.0,1.02,80426.0,2,74.9,0.355,75.3,84.0,37.2,74.9,51.1,70.5,Healthy,moderate
MSME00751,Dhillon-Taneja,IT/Services,11,11.6,1,0.0,93.3,0.825,263522.0,1.26,195423.0,0,94.9,0.151,96.0,84.1,85.2,94.9,60.3,87.8,Healthy,healthy
MSME00752,Mangat-Hans,IT/Services,3,9.2,0,8.9,42.8,0.462,140615.0,0.92,3990.0,3,55.4,0.642,59.3,46.4,4.7,55.4,38.4,38.4,High-Risk,high_risk
MSME00753,"Sharma, Ganguly and Dutt",Retail Trade,9,13.9,0,12.5,79.1,0.763,293334.0,1.04,59632.0,2,76.4,0.229,78.5,82.7,30.7,76.4,64.8,63.0,Moderate,moderate
MSME00754,"Som, Tella and Bora",Manufacturing,3,8.2,0,0.0,97.1,0.877,515110.0,1.24,184456.0,0,90.1,0.122,98.3,91.4,84.9,90.1,50.9,90.5,Healthy,healthy
MSME00755,Mahal-Ahuja,Retail Trade,3,8.6,1,1.4,93.7,0.893,373662.0,1.2,127175.0,0,90.4,0.284,95.2,92.5,66.3,90.4,47.3,82.5,Healthy,healthy
MSME00756,Sen LLC,Food & Beverage,3,1.5,1,18.7,59.1,0.508,87825.0,1.08,25948.0,3,46.9,0.56,62.0,44.4,15.3,46.9,17.7,46.8,Moderate,high_risk
MSME00757,Parikh-Chaudhari,Agri-processing,8,5.2,0,20.0,76.4,0.666,167682.0,1.05,69979.0,2,85.5,0.193,71.4,63.4,34.3,85.5,39.8,56.8,Moderate,moderate
MSME00758,Kulkarni Ltd,Textiles,7,7.9,1,10.3,88.1,0.615,263336.0,1.23,92765.0,3,85.4,0.233,85.4,69.4,40.5,85.4,46.7,62.1,Moderate,moderate
MSME00759,"Chauhan, Chana and Ahluwalia",Retail Trade,6,9.5,0,17.1,42.5,0.339,180788.0,0.81,22841.0,4,52.9,0.369,53.2,41.8,3.8,52.9,47.4,38.6,High-Risk,high_risk
MSME00760,Korpal Inc,Agri-processing,8,13.5,0,15.1,51.3,0.461,57413.0,1.2,8843.0,0,49.8,0.693,59.9,38.0,26.9,49.8,49.7,44.5,High-Risk,high_risk
MSME00761,Pant PLC,Construction Materials,4,14.8,0,0.0,95.4,0.872,390457.0,1.37,185435.0,1,97.2,0.261,97.2,91.0,82.4,97.2,66.6,95.2,Healthy,healthy
MSME00762,Ahuja-Parmar,Retail Trade,5,9.8,1,0.0,95.7,0.967,367273.0,1.02,188773.0,0,91.2,0.137,97.4,97.7,80.5,91.2,55.3,88.4,Healthy,healthy
MSME00763,"Johal, Purohit and Seshadri",Retail Trade,12,13.5,0,3.8,96.9,0.906,443740.0,1.11,179961.0,0,91.4,0.17,95.4,93.5,82.2,91.4,65.4,90.4,Healthy,healthy
MSME00764,Bajwa Group,Manufacturing,2,3.5,0,9.5,84.8,0.848,308020.0,1.2,59661.0,0,69.9,0.358,84.0,89.4,43.9,69.9,29.7,69.8,Moderate,moderate
MSME00765,Buch LLC,Manufacturing,16,1.7,1,1.7,96.1,0.864,342979.0,1.31,157893.0,1,100.0,0.222,96.5,90.5,73.8,100.0,28.4,88.7,Healthy,healthy
MSME00766,Nadig-Nigam,Auto Services,4,10.7,0,12.0,66.6,0.583,255033.0,1.1,61783.0,1,88.8,0.306,71.3,66.3,37.6,88.8,52.9,59.6,Moderate,moderate
MSME00767,"Basak, Natt and Sathe",Retail Trade,6,13.0,1,13.9,41.4,0.531,128197.0,0.82,23739.0,5,33.3,0.47,54.8,50.0,0.0,33.3,54.9,32.1,High-Risk,high_risk
MSME00768,"Kohli, Divan and Rai",Retail Trade,11,11.1,1,16.2,54.1,0.475,52164.0,0.65,10228.0,5,43.0,0.483,60.8,38.4,0.0,43.0,48.8,36.6,High-Risk,high_risk
MSME00769,Dave Inc,Food & Beverage,1,8.1,0,0.0,98.0,0.875,276562.0,1.3,178575.0,0,95.3,0.155,98.8,88.9,85.5,95.3,49.6,85.1,Healthy,healthy
MSME00770,Parekh Inc,Agri-processing,8,4.6,0,37.7,56.6,0.573,81136.0,1.21,9805.0,2,42.6,0.32,46.8,48.2,17.4,42.6,34.2,33.1,High-Risk,high_risk
MSME00771,"Kumer, Master and Raman",Food & Beverage,6,3.9,1,0.0,97.3,0.979,370260.0,1.25,118299.0,1,95.9,0.131,98.3,98.5,59.5,95.9,37.8,84.6,Healthy,healthy
MSME00772,Kaul-Tank,Construction Materials,6,6.2,1,16.8,59.6,0.563,74989.0,0.95,1000.0,5,49.6,0.579,63.7,46.9,0.0,49.6,31.2,40.0,High-Risk,high_risk
MSME00773,Randhawa Group,IT/Services,2,6.7,1,2.7,95.5,0.852,681784.0,1.42,239133.0,0,93.5,0.221,95.4,89.6,88.3,93.5,43.5,85.7,Healthy,healthy
MSME00774,"Tak, Menon and Buch",Retail Trade,9,8.5,1,0.0,93.7,0.885,496392.0,1.22,193828.0,0,96.7,0.124,96.2,92.0,84.4,96.7,51.8,90.3,Healthy,healthy
MSME00775,Shenoy-Bains,Retail Trade,17,11.9,0,16.1,57.4,0.438,5000.0,0.91,20179.0,6,54.2,0.497,62.8,31.2,0.0,54.2,50.8,38.0,High-Risk,high_risk
MSME00776,Sandhu-Oza,Food & Beverage,2,12.4,0,1.7,94.7,0.883,470541.0,1.17,129210.0,0,99.7,0.196,95.6,91.8,66.4,99.7,61.3,85.0,Healthy,healthy
MSME00777,Prabhu Group,Food & Beverage,3,9.9,0,0.7,96.7,0.883,502774.0,1.44,138971.0,0,96.2,0.18,97.5,91.8,75.1,96.2,54.3,89.4,Healthy,healthy
MSME00778,Sehgal-Bhakta,Auto Services,8,13.6,0,7.7,82.2,0.73,121944.0,0.88,73195.0,2,70.7,0.218,83.8,63.3,32.0,70.7,64.3,61.1,Moderate,moderate
MSME00779,"Anne, Ganesan and Bahri",Manufacturing,1,2.5,1,6.8,75.9,0.666,205933.0,1.13,111560.0,0,72.7,0.271,80.6,67.2,59.7,72.7,29.4,65.8,Moderate,moderate
MSME00780,Karpe LLC,Agri-processing,1,9.9,0,4.3,83.3,0.713,220288.0,0.99,41500.0,1,70.6,0.234,86.9,71.9,28.6,70.6,52.7,66.7,Moderate,moderate
MSME00781,Zachariah and Sons,IT/Services,4,9.1,0,5.0,83.3,0.791,128506.0,1.03,1004.0,0,79.7,0.318,86.4,68.2,20.9,79.7,47.8,60.8,Moderate,moderate
MSME00782,"Khosla, Sane and Chaudry",Agri-processing,3,14.0,1,6.6,74.1,0.659,199409.0,1.07,60511.0,1,84.3,0.362,79.7,66.1,36.6,84.3,61.1,66.2,Moderate,moderate
MSME00783,Peri and Sons,Agri-processing,15,4.7,0,0.0,95.9,0.896,275730.0,1.25,155973.0,1,91.6,0.267,97.5,90.3,71.9,91.6,36.1,84.0,Healthy,healthy
MSME00784,Natarajan-Dada,Textiles,1,2.6,1,1.1,97.0,0.8,563852.0,1.08,273551.0,1,93.8,0.118,97.4,86.0,76.7,93.8,34.3,79.1,Healthy,healthy
MSME00785,Rau-Sekhon,Retail Trade,4,3.7,0,5.3,93.7,0.952,579087.0,1.01,208328.0,0,88.1,0.175,92.4,96.7,80.1,88.1,35.8,82.8,Healthy,healthy
MSME00786,Sarkar LLC,Manufacturing,6,3.1,1,31.2,60.6,0.524,99564.0,0.97,1000.0,9,52.7,0.751,53.9,46.6,0.0,52.7,16.8,36.4,High-Risk,high_risk
MSME00787,Patla-Misra,Auto Services,7,3.3,1,16.0,74.2,0.804,248287.0,1.17,33951.0,1,83.0,0.371,73.0,81.1,29.8,83.0,28.8,59.8,Moderate,moderate
MSME00788,"Chadha, Mukherjee and Khosla",IT/Services,22,6.9,0,8.6,89.4,0.724,143286.0,1.15,66623.0,0,83.4,0.301,87.5,65.0,45.2,83.4,41.7,69.3,Moderate,moderate
MSME00789,"Toor, Dada and Dara",Textiles,10,6.1,0,11.1,70.9,0.737,298510.0,0.92,95958.0,4,67.6,0.408,74.5,81.5,30.4,67.6,36.1,58.9,Moderate,moderate
MSME00790,"Din, Mital and Din",Agri-processing,5,1.6,1,21.5,51.0,0.458,109491.0,0.86,11350.0,2,36.5,0.36,55.2,43.0,11.0,36.5,24.0,36.3,High-Risk,high_risk
MSME00791,Wagle-Chokshi,IT/Services,3,10.8,0,1.1,96.4,0.965,631265.0,1.09,75732.0,0,92.0,0.302,97.0,97.6,47.1,92.0,53.3,81.7,Healthy,healthy
MSME00792,"Vig, Shenoy and Rau",Auto Services,6,11.8,0,6.6,86.5,0.709,95216.0,0.99,64480.0,1,79.0,0.361,87.2,59.2,36.2,79.0,54.6,65.8,Moderate,moderate
MSME00793,"Mander, Rout and Kuruvilla",IT/Services,5,8.5,0,10.0,72.6,0.774,259602.0,0.93,40540.0,1,74.0,0.3,76.4,80.1,27.1,74.0,46.5,58.3,Moderate,moderate
MSME00794,Bandi-Oza,Food & Beverage,1,14.5,0,8.1,79.1,0.7,129769.0,1.21,129448.0,1,89.0,0.176,81.6,62.0,62.4,89.0,68.2,70.0,Healthy,moderate
MSME00795,"Kale, Hegde and Loyal",IT/Services,17,9.9,0,1.3,97.4,0.966,384638.0,1.03,190782.0,0,99.6,0.137,97.5,97.6,80.7,99.6,55.6,87.3,Healthy,healthy
MSME00796,Bath-Issac,Auto Services,1,2.8,1,39.5,34.6,0.432,106098.0,0.73,25042.0,3,44.0,0.572,32.3,40.9,7.9,44.0,21.2,30.8,High-Risk,high_risk
MSME00797,"Varty, Saraf and Basu",Textiles,7,2.7,1,24.2,62.0,0.264,65553.0,0.94,19899.0,3,32.7,0.735,59.7,25.0,10.5,32.7,16.0,25.3,High-Risk,high_risk
MSME00798,Brahmbhatt-Anand,Textiles,6,5.2,0,5.2,80.4,0.666,186808.0,1.16,75942.0,0,58.7,0.293,84.5,65.3,48.6,58.7,36.8,63.0,Moderate,moderate
MSME00799,Kapoor-Batra,Construction Materials,1,4.7,1,13.2,83.6,0.831,320889.0,1.13,69035.0,0,76.0,0.285,80.7,88.2,45.6,76.0,35.6,71.1,Healthy,moderate
MSME00800,"Sethi, Sachdeva and Khurana",Manufacturing,2,3.9,1,8.0,47.3,0.685,23172.0,0.91,39085.0,6,59.6,0.57,62.6,50.3,1.2,59.6,24.6,35.5,High-Risk,high_risk
MSME00801,"Raman, Rajagopalan and Cherian",Agri-processing,24,10.9,0,12.8,88.8,0.813,279078.0,1.16,77307.0,2,72.8,0.384,84.1,84.8,39.0,72.8,51.2,64.4,Moderate,moderate
MSME00802,Gandhi-Grover,Retail Trade,2,6.1,0,5.6,99.6,1.0,332673.0,1.18,109861.0,0,86.8,0.144,95.7,100.0,60.2,86.8,44.0,79.6,Healthy,healthy
MSME00803,"Chowdhury, Muni and Bhat",Auto Services,5,0.7,1,8.6,74.3,0.649,218088.0,1.06,61807.0,2,86.7,0.36,78.4,67.2,31.8,86.7,21.3,54.2,Moderate,moderate
MSME00804,Sama Group,Textiles,7,5.5,0,11.4,64.7,0.785,294489.0,1.15,79204.0,1,57.9,0.238,70.6,84.4,44.4,57.9,39.4,63.0,Moderate,moderate
MSME00805,"Pillay, Dani and Vig",Manufacturing,7,6.8,0,17.4,77.0,0.782,177063.0,1.02,86230.0,0,78.9,0.424,73.6,72.5,49.1,78.9,37.7,62.2,Moderate,moderate
MSME00806,Narula-Sabharwal,Food & Beverage,18,6.8,1,4.4,86.9,0.761,73457.0,0.84,68071.0,2,65.3,0.372,88.9,60.6,29.4,65.3,39.3,65.7,Moderate,moderate
MSME00807,Joshi-Madan,Food & Beverage,20,4.1,0,23.4,63.4,0.692,22721.0,0.84,23841.0,3,44.1,0.398,61.2,50.7,9.7,44.1,30.4,36.9,High-Risk,high_risk
MSME00808,Nayar-Ram,Construction Materials,5,7.7,0,25.1,63.3,0.321,133263.0,0.96,1000.0,6,67.8,0.572,60.0,35.8,0.0,67.8,35.9,43.2,High-Risk,high_risk
MSME00809,Ramanathan-Edwin,Retail Trade,14,11.9,0,9.5,91.5,0.63,283878.0,1.06,80314.0,0,76.5,0.283,88.1,72.5,47.9,76.5,57.2,68.7,Moderate,moderate
MSME00810,Sarma-Sheth,Manufacturing,9,14.1,0,0.3,99.3,0.882,327702.0,1.37,163082.0,1,94.4,0.129,99.4,91.8,76.8,94.4,68.4,90.2,Healthy,healthy
MSME00811,"Salvi, Sankar and Bajaj",Food & Beverage,7,12.3,0,30.1,44.4,0.458,54008.0,0.93,29154.0,5,50.8,0.72,45.0,37.5,3.2,50.8,45.3,31.4,High-Risk,high_risk
MSME00812,Mammen Inc,IT/Services,8,0.9,1,22.1,48.4,0.343,53293.0,0.81,1000.0,3,36.2,0.645,53.2,29.4,1.5,36.2,13.4,32.3,High-Risk,high_risk
MSME00813,Sachdev PLC,IT/Services,11,1.5,1,2.2,100.0,0.989,427456.0,1.03,312486.0,0,91.1,0.106,98.4,99.2,80.6,91.1,31.3,87.8,Healthy,healthy
MSME00814,Bhatia-Deep,Retail Trade,9,8.5,0,25.7,70.6,0.404,120094.0,1.05,7244.0,6,40.7,0.739,63.9,40.3,0.0,40.7,33.3,34.6,High-Risk,high_risk
